id,InstallationOrAircraftOperatorID,AccountHolderName,NationalAdministrator,NationalAdministratorCode,AccountTypeCode,AccountTypeCodeLookup,AccountStatus,CompanyRegistrationNo,ContactName,ContactAddress1,ContactAddress2,ContactCity,ContactZipCode,ContactCountryCode,ContactCountryCodeLookup,ContactRelationshipTypeCode,ContactRelationshipTypeCodeLookup,ContactTelephone1,ContactTelephone2,ContactEmailAddress,InstallationNameOrAircraftOperatorCode,ParentCompany,SubsidiaryCompany,EPRTRIdentification,FirstYearOfEmissions,LastYearOfEmissions,PermitOrPlanDate,PermitOrPlanID,Latitude,Longitude,Address1,Address2,City,ZipCode,Country,MainActivityTypeCode,MainActivityTypeCodeLookup,FreeAllocations_2005,ETSPhase_2005,AllowanceInAllocation_2005,UnitsSurrendered_2005,CumulativeSurrenderedUnits_2005,CumulativeVerifiedEmissions_2005,SurrenderedAllowances_2005,VerifiedEmissions_2005,ComplianceCode_2005,FreeAllocations_2006,ETSPhase_2006,AllowanceInAllocation_2006,UnitsSurrendered_2006,CumulativeSurrenderedUnits_2006,CumulativeVerifiedEmissions_2006,SurrenderedAllowances_2006,VerifiedEmissions_2006,ComplianceCode_2006,FreeAllocations_2007,ETSPhase_2007,AllowanceInAllocation_2007,UnitsSurrendered_2007,CumulativeSurrenderedUnits_2007,CumulativeVerifiedEmissions_2007,SurrenderedAllowances_2007,VerifiedEmissions_2007,ComplianceCode_2007,FreeAllocations_2008,ETSPhase_2008,AllowanceInAllocation_2008,UnitsSurrendered_2008,CumulativeSurrenderedUnits_2008,CumulativeVerifiedEmissions_2008,SurrenderedAllowances_2008,VerifiedEmissions_2008,ComplianceCode_2008,FreeAllocations_2009,ETSPhase_2009,AllowanceInAllocation_2009,UnitsSurrendered_2009,CumulativeSurrenderedUnits_2009,CumulativeVerifiedEmissions_2009,SurrenderedAllowances_2009,VerifiedEmissions_2009,ComplianceCode_2009,FreeAllocations_2010,ETSPhase_2010,AllowanceInAllocation_2010,UnitsSurrendered_2010,CumulativeSurrenderedUnits_2010,CumulativeVerifiedEmissions_2010,SurrenderedAllowances_2010,VerifiedEmissions_2010,ComplianceCode_2010,FreeAllocations_2011,ETSPhase_2011,AllowanceInAllocation_2011,UnitsSurrendered_2011,CumulativeSurrenderedUnits_2011,CumulativeVerifiedEmissions_2011,SurrenderedAllowances_2011,VerifiedEmissions_2011,ComplianceCode_2011,FreeAllocations_2012,ETSPhase_2012,AllowanceInAllocation_2012,UnitsSurrendered_2012,CumulativeSurrenderedUnits_2012,CumulativeVerifiedEmissions_2012,SurrenderedAllowances_2012,VerifiedEmissions_2012,ComplianceCode_2012,FreeAllocations_2013,ETSPhase_2013,AllowanceInAllocation_2013,UnitsSurrendered_2013,CumulativeSurrenderedUnits_2013,CumulativeVerifiedEmissions_2013,SurrenderedAllowances_2013,VerifiedEmissions_2013,ComplianceCode_2013,FreeAllocations_2014,ETSPhase_2014,AllowanceInAllocation_2014,UnitsSurrendered_2014,CumulativeSurrenderedUnits_2014,CumulativeVerifiedEmissions_2014,SurrenderedAllowances_2014,VerifiedEmissions_2014,ComplianceCode_2014,FreeAllocations_2015,ETSPhase_2015,AllowanceInAllocation_2015,UnitsSurrendered_2015,CumulativeSurrenderedUnits_2015,CumulativeVerifiedEmissions_2015,SurrenderedAllowances_2015,VerifiedEmissions_2015,ComplianceCode_2015,FreeAllocations_2016,ETSPhase_2016,AllowanceInAllocation_2016,UnitsSurrendered_2016,CumulativeSurrenderedUnits_2016,CumulativeVerifiedEmissions_2016,SurrenderedAllowances_2016,VerifiedEmissions_2016,ComplianceCode_2016,FreeAllocations_2017,ETSPhase_2017,AllowanceInAllocation_2017,UnitsSurrendered_2017,CumulativeSurrenderedUnits_2017,CumulativeVerifiedEmissions_2017,SurrenderedAllowances_2017,VerifiedEmissions_2017,ComplianceCode_2017,FreeAllocations_2018,ETSPhase_2018,AllowanceInAllocation_2018,UnitsSurrendered_2018,CumulativeSurrenderedUnits_2018,CumulativeVerifiedEmissions_2018,SurrenderedAllowances_2018,VerifiedEmissions_2018,ComplianceCode_2018,FreeAllocations_2019,ETSPhase_2019,AllowanceInAllocation_2019,UnitsSurrendered_2019,CumulativeSurrenderedUnits_2019,CumulativeVerifiedEmissions_2019,SurrenderedAllowances_2019,VerifiedEmissions_2019,ComplianceCode_2019,FreeAllocations_2020,ETSPhase_2020,AllowanceInAllocation_2020,UnitsSurrendered_2020,CumulativeSurrenderedUnits_2020,CumulativeVerifiedEmissions_2020,SurrenderedAllowances_2020,VerifiedEmissions_2020,ComplianceCode_2020,FreeAllocations_2021,ETSPhase_2021,AllowanceInAllocation_2021,UnitsSurrendered_2021,CumulativeSurrenderedUnits_2021,CumulativeVerifiedEmissions_2021,SurrenderedAllowances_2021,VerifiedEmissions_2021,ComplianceCode_2021,FreeAllocations_2022,ETSPhase_2022,AllowanceInAllocation_2022,UnitsSurrendered_2022,CumulativeSurrenderedUnits_2022,CumulativeVerifiedEmissions_2022,SurrenderedAllowances_2022,VerifiedEmissions_2022,ComplianceCode_2022
SI-24,24,OPEKARNA NOVO MESTO D.O.O.,Slovenia,SI,100,Holding Account,closed,16861299,OPEKARNA NOVO MESTO D.O.O.,Zalog 21,NA,Novo mesto,SI-8000,SI,Slovenia,1,Account holder,NA,NA,NA,Opekarna Novo mesto d.o.o.,NA,NA,NA,2005,2007,2005-12-08,SI-35433-73-2004,NA,NA,Zalog 21,NA,Novo mesto,SI-8000,SI,8,"Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain",3968,2005-2007,3968,3494,3494,3494,3494,3494,A,3792,2005-2007,3792,3340,6834,6834,3340,3340,A,3616,2005-2007,3616,1572,8406,8406,1572,1572,A,NA,2008-2012,NA,NA,0,0,NA,NA,A,NA,2008-2012,NA,NA,0,Not Calculated,NA,Not Reported,C,NA,2008-2012,NA,NA,0,Not Calculated,NA,Not Reported,C,NA,2008-2012,NA,NA,NA,NA,NA,NA,NA,NA,2008-2012,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA
SI-25,25,STEKLARNA HRASTNIK D.O.O.,Slovenia,SI,100,Holding Account,open,5254132000,STEKLARNA HRASTNIK D.O.O.,Cesta 1. maja 14,NA,Hrastnik,SI-1430,SI,Slovenia,1,Account holder,NA,NA,NA,"Steklarna Hrastnik-Vitrum, d.o.o.",NA,NA,NA,2005,0,2005-01-01,SI-35433-45-2004,NA,NA,Cesta 1. maja 14,NA,Hrastnik,SI-1430,SI,31,Manufacture of glass,33955,2005-2007,33955,30115,30115,30115,30115,30115,A,32492,2005-2007,32492,26381,56496,56496,26381,26381,A,31029,2005-2007,31029,31135,87631,87631,31135,31135,A,37012,2008-2012,37012,31292,31292,31292,31292,31292,A,37012,2008-2012,37012,28311,59603,59603,28311,28311,A,37012,2008-2012,37012,29289,88892,88892,29289,29289,A,37012,2008-2012,37012,29599,118491,118491,29599,29599,A,37012,2008-2012,37012,27846,146337,146337,NA,27846,A,28400,2013-2020,28400,19970,19970,19970,19970,19970,A,27907,2013-2020,27907,20646,40616,40616,20646,20646,A,27409,2013-2020,27409,20761,61377,61377,20761,20761,A,26904,2013-2020,26904,23763,85140,85140,23763,23763,A,26394,2013-2020,26394,23657,108797,108797,23657,23657,A,25879,2013-2020,25879,21179,129976,129976,21179,21179,A,25358,2013-2020,25358,20809,150785,150785,20809,20809,A,24835,2013-2020,24835,14676,165461,165461,14676,14676,A,NA,2021-2030,NA,NA,0,Not Calculated,NA,Excluded,-,NA,2021-2030,NA,NA,0,0,NA,Excluded,A
SI-26,26,"VIPAP VIDEM KRŠKO, D.D.",Slovenia,SI,100,Holding Account,open,5971101000,"VIPAP VIDEM KRŠKO, D.D.",Tovarniška 18,NA,Krško,SI-8270,SI,Slovenia,1,Account holder,NA,NA,NA,Vipap Videm Krško d.d.,NA,NA,NA,2005,0,2005-01-01,SI-35433-89-2004,NA,NA,Tovarniška 18,NA,Krško,SI-8270,SI,36,Production of paper or cardboard,261734,2005-2007,261734,232431,232431,232431,232431,232431,A,248142,2005-2007,248142,208358,440789,440789,208358,208358,A,234551,2005-2007,234551,155031,595820,595820,155031,155031,A,172697,2008-2012,172697,153182,153182,153182,153182,153182,A,172697,2008-2012,172697,137756,290938,290938,137756,137756,A,172697,2008-2012,172697,142757,433695,433695,115539,142757,A,172697,2008-2012,172697,146359,580054,580054,37484,146359,A,172697,2008-2012,172697,130991,711045,711045,130991,130991,A,73065,2013-2020,73065,136745,136745,136745,136745,136745,A,71771,2013-2020,71771,132995,269740,269740,132995,132995,A,70465,2013-2020,70465,123116,392856,392856,123116,123116,A,69143,2013-2020,69143,112032,504888,504888,112032,112032,A,67809,2013-2020,67809,108626,613514,613514,108626,108626,A,66464,2013-2020,66464,113977,727491,727491,113977,113977,A,65104,2013-2020,65104,114556,842047,842047,114556,114556,A,63739,2013-2020,63739,90056,932103,932103,90056,90056,A,58672,2021-2030,58672,48081,48081,48081,48081,48081,A,35593,2021-2030,35593,72917,120998,120998,72917,72917,A
SI-27,27,MM KOLIČEVO D.O.O.,Slovenia,SI,100,Holding Account,open,5033691000,MM KOLIČEVO D.O.O.,Papirniška 1,NA,Domžale,SI-1230,SI,Slovenia,1,Account holder,NA,NA,NA,"Količevo karton, d.o.o.",NA,NA,70,2005,0,2005-01-01,SI-35433-4-2004,NA,NA,Papirniška 1,NA,Domžale,SI-1230,SI,36,Production of paper or cardboard,73700,2005-2007,73700,71995,71995,71995,71995,71995,A,69873,2005-2007,69873,72820,144815,144815,72820,72820,A,66046,2005-2007,66046,70682,215497,215497,70682,70682,A,68969,2008-2012,68969,64700,64700,64700,64700,64700,A,68969,2008-2012,68969,66024,130724,130724,66024,66024,A,68969,2008-2012,68969,69858,200582,200582,69858,69858,A,68969,2008-2012,68969,61410,261992,261992,7059,61410,A,68969,2008-2012,68969,71327,333319,333319,71327,71327,A,70802,2013-2020,70802,70429,70429,70429,70429,70429,A,69570,2013-2020,69570,70276,140705,140705,70276,70276,A,68326,2013-2020,68326,69244,209949,209949,69244,69244,A,67069,2013-2020,67069,72280,282229,282229,72280,72280,A,65799,2013-2020,65799,73765,355994,355994,73765,73765,A,64515,2013-2020,64515,72927,428921,428921,72927,72927,A,63217,2013-2020,63217,75391,504312,504312,75391,75391,A,61912,2013-2020,61912,73004,577316,577316,73004,73004,A,62930,2021-2030,62930,63730,63730,63730,63730,63730,A,62930,2021-2030,62930,57721,121451,121451,57721,57721,A
SI-28,28,PAPIRNICA VEVČE d.o.o.,Slovenia,SI,100,Holding Account,open,8394474000,PAPIRNICA VEVČE d.o.o.,Papirniška pot 25,NA,Ljubljana - Dobrunje,SI-1261,SI,Slovenia,1,Account holder,NA,NA,NA,Papirnica Vevce d.o.o.,NA,NA,NA,2005,0,2005-01-01,SI-35433-42-2004,NA,NA,Papirniška pot 25,NA,Ljubljana,SI-1261,SI,36,Production of paper or cardboard,63230,2005-2007,63230,55088,55088,55088,55088,55088,A,59947,2005-2007,59947,56536,111624,111624,56536,56536,A,56663,2005-2007,56663,55659,167283,167283,55659,55659,A,56387,2008-2012,56387,55489,55489,55489,55489,55489,A,56387,2008-2012,56387,48962,104451,104451,48962,48962,A,56387,2008-2012,56387,40455,144906,144906,40455,40455,A,56387,2008-2012,56387,39306,184212,184212,NA,39306,A,56387,2008-2012,56387,40295,224507,224507,35165,40295,A,38260,2013-2020,38260,39473,39473,39473,39473,39473,A,37574,2013-2020,37574,39892,79365,79365,39892,39892,A,36882,2013-2020,36882,39983,119348,119348,39983,39983,A,36183,2013-2020,36183,41393,160741,160741,41393,41393,A,35480,2013-2020,35480,41991,202732,202732,41991,41991,A,34769,2013-2020,34769,43716,246448,246448,43716,43716,A,34050,2013-2020,34050,40125,286573,286573,40125,40125,A,33329,2013-2020,33329,43073,329646,329646,43073,43073,A,28202,2021-2030,28202,45845,45845,45845,45845,45845,A,32080,2021-2030,32080,44799,90644,90644,44799,44799,A
SI-29,29,PALOMA D.D.,Slovenia,SI,100,Holding Account,open,5034639000,PALOMA D.D.,Sladki Vrh 1,NA,Sladki Vrh,SI-2214,SI,Slovenia,1,Account holder,NA,NA,NA,Paloma d.d.,NA,NA,NA,2005,0,2005-01-01,SI-35433-76-2004,NA,NA,Sladki Vrh 1,NA,Sladki Vrh,SI-2214,SI,36,Production of paper or cardboard,41475,2005-2007,41475,40077,40077,40077,40077,40077,A,39322,2005-2007,39322,35027,75104,75104,35027,35027,A,37168,2005-2007,37168,35863,110967,110967,35863,35863,A,38072,2008-2012,38072,34319,34319,34319,34319,34319,A,38072,2008-2012,38072,34048,68367,68367,34048,34048,A,38072,2008-2012,38072,30994,99361,99361,30994,30994,A,38072,2008-2012,38072,30193,129554,129554,30193,30193,A,38072,2008-2012,38072,30910,160464,160464,30910,30910,A,23601,2013-2020,23601,28331,28331,28331,28331,28331,A,23155,2013-2020,23155,29119,57450,57450,29119,29119,A,22705,2013-2020,22705,28075,85525,85525,28075,28075,A,22251,2013-2020,22251,27147,112672,112672,27147,27147,A,21796,2013-2020,21796,29056,141728,141728,29056,29056,A,21338,2013-2020,21338,26101,167829,167829,26101,26101,A,20875,2013-2020,20875,23371,191200,191200,23371,23371,A,20413,2013-2020,20413,20803,212003,212003,20803,20803,A,14288,2021-2030,14288,24236,24236,24236,24236,24236,A,17572,2021-2030,17572,20171,44407,44407,20171,20171,A
SI-30,30,GORIČANE D.D. MEDVODE,Slovenia,SI,100,Holding Account,open,5042291000,GORIČANE D.D. MEDVODE,Ladja 10,NA,Medvode,SI-1215,SI,Slovenia,1,Account holder,NA,NA,NA,Goricane d.d.,NA,NA,NA,2005,0,2005-01-01,SI-35433-22-2004,NA,NA,Ladja 10,NA,Medvode,SI-1215,SI,36,Production of paper or cardboard,38575,2005-2007,38575,31984,31984,31984,31984,31984,A,36572,2005-2007,36572,29722,61706,61706,29722,29722,A,34569,2005-2007,34569,30976,92682,92682,30976,30976,A,32834,2008-2012,32834,29666,29666,29666,29666,29666,A,32834,2008-2012,32834,29543,59209,59209,29543,29543,A,32834,2008-2012,32834,29467,88676,88676,29467,29467,A,32834,2008-2012,32834,30124,118800,118800,4250,30124,A,32834,2008-2012,32834,30038,148838,148838,30038,30038,A,27135,2013-2020,27135,27572,27572,27572,27572,27572,A,26664,2013-2020,26664,25365,52937,52937,25365,25365,A,26187,2013-2020,26187,19959,72896,72896,19959,19959,A,25705,2013-2020,25705,23575,96471,96471,23575,23575,A,25219,2013-2020,25219,22816,119287,119287,22816,22816,A,24727,2013-2020,24727,22074,141361,141361,22074,22074,A,24229,2013-2020,24229,21448,162809,162809,21448,21448,A,23729,2013-2020,23729,20027,182836,182836,20027,20027,A,21277,2021-2030,21277,23212,23212,23212,23212,23212,A,21368,2021-2030,21368,19702,42914,42914,19702,19702,A
SI-31,31,"RADEČE PAPIR NOVA, d.o.o.",Slovenia,SI,100,Holding Account,open,6517897000,"RADEČE PAPIR NOVA, d.o.o.",Njivice 7,NA,Radeče,SI-1433,SI,Slovenia,1,Account holder,NA,NA,NA,"Radece papir, d.o.o.",NA,NA,NA,2005,0,2005-01-01,SI-35433-26-2004,NA,NA,Njivice 7,NA,Radeče,SI-1433,SI,36,Production of paper or cardboard,35564,2005-2007,35564,34957,34957,34957,34957,34957,A,33718,2005-2007,33718,32263,67220,67220,32263,32263,A,31871,2005-2007,31871,31929,99149,99149,31929,31929,A,34868,2008-2012,34868,31952,31952,31952,31952,31952,A,34868,2008-2012,34868,31943,63895,63895,31943,31943,A,34868,2008-2012,34868,24058,87953,87953,NA,24058,A,34868,2008-2012,34868,12789,100742,100742,12789,12789,A,34868,2008-2012,34868,2210,102952,102952,2210,2210,A,1838,2013-2020,1838,44,44,44,44,44,A,1806,2013-2020,1806,7700,7744,7744,7700,7700,A,14949,2013-2020,14949,11957,19701,19701,11957,11957,A,14674,2013-2020,14674,13112,32813,32813,13112,13112,A,14396,2013-2020,14396,14352,47165,47165,14352,14352,A,14116,2013-2020,14116,12545,59710,59710,12545,12545,A,13831,2013-2020,13831,12558,72268,72268,12558,12558,A,13547,2013-2020,13547,12681,84949,84949,12681,12681,A,8076,2021-2030,8076,12917,12917,12917,12917,12917,A,8076,2021-2030,8076,12391,25308,25308,12391,12391,A
SI-32,32,LEPENKA TRGOVINA d.o.o.,Slovenia,SI,100,Holding Account,closed,6578098000,LEPENKA TRGOVINA d.o.o.,Slap 8,NA,Tržič,SI-4290,SI,Slovenia,1,Account holder,NA,NA,NA,Lepenka d.d. Tržic,NA,NA,NA,2005,2019,2005-01-01,SI-35433-55-2004,NA,NA,Slap 8,NA,Tržič,SI-4290,SI,36,Production of paper or cardboard,4900,2005-2007,4900,9545,9545,3456,9545,3456,A,4645,2005-2007,4645,NA,9545,6938,NA,3482,A,4391,2005-2007,4391,768,10313,10313,768,3375,A,3380,2008-2012,3380,3030,3030,3030,3030,3030,A,3380,2008-2012,3380,2454,5484,5484,2454,2454,A,3380,2008-2012,3380,2881,8365,8365,2881,2881,A,3380,2008-2012,3380,2687,11052,11052,2687,2687,A,3380,2008-2012,3380,2586,13638,13638,2586,2586,A,2690,2013-2020,2690,2434,2434,2434,2434,2434,A,2643,2013-2020,2643,2165,4599,4599,2165,2165,A,2595,2013-2020,2595,2092,6691,6691,2092,2092,A,1435,2013-2020,1435,2120,8811,8811,2120,2120,A,1408,2013-2020,1408,1841,10652,10652,1841,1841,A,1380,2013-2020,1380,1622,12274,12274,1622,1622,A,1353,2013-2020,1353,824,13098,13098,824,824,A,0,2013-2020,0,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA
SI-33,33,"PALOMA D.D., Ceršak",Slovenia,SI,100,Holding Account,closed,5034639000,"PALOMA D.D., Ceršak",Tovarniška cesta 4,NA,Ceršak,SI-2215,SI,Slovenia,1,Account holder,NA,NA,NA,"Paloma d.d., Ceršak",NA,NA,NA,2005,2012,2005-01-01,SI-35433-59-2004,NA,NA,Tovarniška cesta 4,NA,Ceršak,SI-2215,SI,9,Industrial plants for the production of (a) pulp from timber or other fibrous materials (b) paper and board,3217,2005-2007,3217,499,499,499,499,499,A,3050,2005-2007,3050,302,801,801,302,302,A,2883,2005-2007,2883,274,1075,1075,274,274,A,834,2008-2012,834,254,254,254,254,254,A,834,2008-2012,834,257,511,511,257,257,A,834,2008-2012,834,264,775,775,264,264,A,834,2008-2012,834,240,1015,1015,240,240,A,834,2008-2012,834,247,1262,1262,247,247,A,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA
SI-34,34,PALOMA PREVALJE D.D.,Slovenia,SI,100,Holding Account,closed,95211519,PALOMA PREVALJE D.D.,Nicina 10,NA,Prevalje,SI-2391,SI,Slovenia,1,Account holder,NA,NA,NA,"Paloma Prevalje, d.d.",NA,NA,NA,2005,2010,2005-01-01,SI-35433-83-2004,NA,NA,Nicina 10,NA,Prevalje,SI-2391,SI,9,Industrial plants for the production of (a) pulp from timber or other fibrous materials (b) paper and board,2696,2005-2007,2696,2760,2760,2760,2760,2760,A,2556,2005-2007,2556,2548,5308,5308,2548,2548,A,2416,2005-2007,2416,2805,8113,8113,2805,2805,A,2802,2008-2012,2802,2623,2623,2623,2623,2623,A,2802,2008-2012,2802,1018,3641,3641,1018,1018,A,2802,2008-2012,2802,NA,3641,3641,NA,0,A,NA,2008-2012,0,NA,NA,NA,NA,NA,NA,NA,2008-2012,0,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA
SI-35,35,"AQUASAVA, D.O.O. KRANJ",Slovenia,SI,100,Holding Account,closed,5707625,"AQUASAVA, D.O.O. KRANJ",Gorenjesavska cesta 12,NA,Kranj,SI-4000,SI,Slovenia,1,Account holder,NA,NA,NA,"Aquasava, d.o.o., Kranj",NA,NA,NA,2005,2008,2005-01-01,SI-35433-16-2004,NA,NA,Gorenjesavska cesta 12,NA,Kranj,SI-4000,SI,1,Combustion installations with a rated thermal input exceeding 20 MW,15117,2005-2007,15117,7496,7496,7496,7496,7496,A,14332,2005-2007,14332,7173,14669,14669,7173,7173,A,13547,2005-2007,13547,7466,22135,22135,7466,7466,A,8448,2008-2012,8448,4476,4476,4476,4476,4476,A,8448,2008-2012,8448,NA,4476,4476,NA,0,A*,NA,2008-2012,NA,NA,4476,4476,NA,0,A,NA,2008-2012,NA,NA,0,Not Calculated,NA,Not Reported,C,NA,2008-2012,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA
SI-36,36,"BELINKA PERKEMIJA, D.O.O.",Slovenia,SI,100,Holding Account,open,5487838000,"BELINKA PERKEMIJA, D.O.O.",Zasavska cesta 95,NA,Ljubljana-Črnuče,SI-1231,SI,Slovenia,1,Account holder,NA,NA,NA,"Belinka Perkemija, d.o.o.",NA,NA,NA,2005,0,2005-01-01,SI-35433-2-2004,NA,NA,Zasavska cesta 95,NA,Ljubljana-Črnuče,SI-1231,SI,20,Combustion of fuels,19156,2005-2007,19156,17878,17878,17878,17878,17878,A,18161,2005-2007,18161,19100,36978,36978,19100,19100,A,17166,2005-2007,17166,20156,57134,57134,20156,20156,A,17528,2008-2012,17528,21791,21791,21791,21791,21791,A,17528,2008-2012,17528,19275,41066,41066,16275,19275,A,17528,2008-2012,17528,19176,60242,60242,9176,19176,A,17528,2008-2012,17528,17632,77874,77874,17632,17632,A,17528,2008-2012,17528,14711,92585,92585,13911,14711,A*,19771,2013-2020,19771,16007,16007,16007,16007,16007,A,19428,2013-2020,19428,16734,32741,32741,16734,16734,A,19080,2013-2020,19080,18109,50850,50850,18109,18109,A,18729,2013-2020,18729,18813,69663,69663,18813,18813,A,18374,2013-2020,18374,18503,88166,88166,18503,18503,A,18016,2013-2020,18016,18738,106904,106904,18738,18738,A,17653,2013-2020,17653,18669,125573,125573,18669,18669,A,17289,2013-2020,17289,17969,143542,143542,17969,17969,A,NA,2021-2030,NA,NA,0,Not Calculated,NA,Excluded,-,NA,2021-2030,NA,NA,0,0,NA,Excluded,A
SI-37,37,"BPT TRŽIČ, D.D.",Slovenia,SI,100,Holding Account,closed,SI12480479,"BPT TRŽIČ, D.D.",Predilniška cesta 16,NA,Tržič,SI-4290,SI,Slovenia,1,Account holder,NA,NA,NA,"BPT Tržic, d.d.",NA,NA,NA,2005,2007,2005-12-08,SI-35433-39-2004,NA,NA,Predilniška cesta 16,NA,Tržič,SI-4290,SI,1,Combustion installations with a rated thermal input exceeding 20 MW,3125,2005-2007,3125,317,317,317,317,317,A,2963,2005-2007,2963,NA,317,317,NA,0,A,2800,2005-2007,2800,NA,317,317,NA,0,A,NA,2008-2012,NA,NA,0,0,NA,NA,A,NA,2008-2012,NA,NA,0,Not Calculated,NA,Not Reported,C,NA,2008-2012,NA,NA,0,Not Calculated,NA,Not Reported,C,NA,2008-2012,NA,NA,NA,NA,NA,NA,NA,NA,2008-2012,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2013-2020,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA
SI-38,38,"CGP, D.D.",Slovenia,SI,100,Holding Account,closed,5069149000,"CGP, D.D.",Ljubljanjska cesta 36,NA,Novo mesto,SI-8000,SI,Slovenia,1,Account holder,NA,NA,NA,CGP d.d.,NA,NA,NA,2005,2020,2005-01-01,SI-35433-92-2004,NA,NA,Drnovo 1A,NA,Leskovec pri Krškem,SI-8273,SI,20,Combustion of fuels,4393,2005-2007,4393,3227,3227,3227,3227,3227,A,4165,2005-2007,4165,4375,7602,7602,4375,4375,A,3937,2005-2007,3937,2997,10599,10599,2997,2997,A,2899,2008-2012,2899,4345,4345,4345,4345,4345,A,2899,2008-2012,2899,3735,8080,8080,2899,3735,A,2899,2008-2012,2899,3712,11792,11792,2895,3712,A,2899,2008-2012,2899,2867,14659,14659,2867,2867,A,2899,2008-2012,2899,3221,17880,17880,2934,3221,A,NA,2013-2020,NA,NA,0,0,NA,Excluded,A,NA,2013-2020,NA,NA,0,0,NA,Excluded,A,NA,2013-2020,NA,NA,0,0,NA,Excluded,A,NA,2013-2020,NA,NA,0,0,NA,Excluded,A,NA,2013-2020,NA,NA,0,0,NA,Excluded,A,NA,2013-2020,NA,NA,0,0,NA,Excluded,A,NA,2013-2020,NA,NA,0,0,NA,Excluded,A,NA,2013-2020,NA,NA,0,Not Calculated,NA,Excluded,-,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA,NA,2021-2030,NA,NA,NA,NA,NA,NA,NA
